instance,num_nodes,num_holes,shapely_load_time,sampling_method,machine,version,sampling_time,graph_creation_time,graph_nodes,graph_edges,graph_solving_time,num_invisible_points,total_time
inputs/competition_instances/srpg_mc0019977.instance.json,18934,27,0.5933218002319336,random,fabio-ThinkPad,0.2.1,39.737239599227905,448.00008845329285,500,504,0.10911989212036133,286,488.4621915817261
inputs/competition_instances/ccheese21892.instance.json,26,5546,108.92517113685608,random,fabio-ThinkPad,0.2.1,37.444156885147095,465.0296034812927,500,856,0.1409318447113037,267,611.5594630241394
inputs/competition_instances/srpg_smo_mc0022826.instance.json,22689,5,0.12320947647094727,random,fabio-ThinkPad,0.2.1,5.787256956100464,118.56579446792603,500,7861,0.266815185546875,94,124.7594485282898
inputs/competition_instances/srpg_smo_mc0023438.instance.json,16081,33,0.35031819343566895,random,fabio-ThinkPad,0.2.1,5.70385217666626,70.3433563709259,500,1339,0.13114190101623535,179,76.57658529281616
inputs/competition_instances/maze_29364_750_05_005.instance.json,9,5871,117.29472398757935,random,fabio-ThinkPad,0.2.1,45.2746901512146,2161.479716539383,500,953,0.03968334197998047,232,2324.111282348633
inputs/competition_instances/srpg_smr_mc0023805.instance.json,23233,2,0.05259394645690918,random,fabio-ThinkPad,0.2.1,4.018327713012695,49.277326345443726,500,3879,0.1488018035888672,107,53.516520261764526
inputs/competition_instances/srpg_octa_mc0024691.instance.json,23727,17,0.43752479553222656,random,fabio-ThinkPad,0.2.1,32.46002435684204,299.2524936199188,500,925,0.05005931854248047,244,332.21423840522766
inputs/competition_instances/cheese25028.instance.json,32,5551,118.62203645706177,random,fabio-ThinkPad,0.2.1,42.1058783531189,475.46469354629517,500,728,0.06678009033203125,283,636.2876479625702
inputs/competition_instances/ccheese26314.instance.json,22,6655,159.10911417007446,random,fabio-ThinkPad,0.2.1,49.03186869621277,534.6259384155273,500,800,0.033386945724487305,278,742.8287220001221
inputs/competition_instances/srpg_smo_mc0027976.instance.json,26213,31,0.4880704879760742,random,fabio-ThinkPad,0.2.1,17.27359414100647,197.09332084655762,500,509,0.11277914047241211,282,214.99126482009888
inputs/competition_instances/cheese29976.instance.json,23,6656,202.37675142288208,random,fabio-ThinkPad,0.2.1,69.90903639793396,572.7700679302216,500,906,0.042497873306274414,288,845.1150257587433
inputs/competition_instances/ccheese30746.instance.json,27,7768,221.93224835395813,random,fabio-ThinkPad,0.2.1,62.184696197509766,588.5722379684448,500,873,0.0774221420288086,292,872.7936782836914
inputs/competition_instances/srpg_octa_mc0030848.instance.json,28527,45,1.4336695671081543,random,fabio-ThinkPad,0.2.1,28.766505002975464,481.2140552997589,500,349,0.040193796157836914,333,511.47780537605286
inputs/competition_instances/maze_39479_750_01_005.instance.json,9,7894,205.6913139820099,random,fabio-ThinkPad,0.2.1,102.76515102386475,2729.883501291275,500,754,0.04514431953430176,249,3038.4060442447662
inputs/competition_instances/maze_39929_750_025_001.instance.json,9,7984,232.62430906295776,random,fabio-ThinkPad,0.2.1,94.43754076957703,2733.0180542469025,500,1039,0.0431060791015625,214,3060.1502034664154
inputs/competition_instances/maze_42329_1000_05_01.instance.json,9,8464,241.47618913650513,random,fabio-ThinkPad,0.2.1,83.11644840240479,2854.9182164669037,500,654,0.024973154067993164,269,3179.558914899826
inputs/competition_instances/cheese34962.instance.json,28,7769,283.25339245796204,random,fabio-ThinkPad,0.2.1,80.69004535675049,647.8997149467468,500,1023,0.0573732852935791,282,1011.9195241928101
